Cat #,Suffix,SITE,Period,Form,FormAssessment,Shape,Group,RimDiameter,MunsellPaste,PasteColor,Pocking,HCL,TemperReg,Temper%,Firing,Surface,Design,WallThick,Freq,Weight,Volume,Comments,Assessment,CeramicForm,MunsellSlipColor,Slip,RimShape,Sherds,Page,LevelStratum,Year,Episode
18364,V,272025,PC,51,,N/A,,N/A,10YR5/2,grayish brown,3,1,1,2,2,00,00,5.1,1,5,,,,,,,,,,,,
18364,Y,272025,PC,51,,N/A,,N/A,10YR6/6,brownish yellow,3,1,1,2,2,13,00,6.6,1,9,,,,,,,,,,,,
18364,AY,272025,PC,51,,N/A,,N/A,10YR7/1,light gray,3,0,1,2,2,00,00,7.3,1,4,,,,,,,,,,,,
18364,AD,272025,,52,,N/A,,N/A,10YR6/3,pale brown,3,1,1,3,2,13,00,4.7,1,31,,,,,,,,,,,,
18364,AF,272025,PC,52,,N/A,,N/A,10YR6/3,pale brown,3,2,1,2,2,13,00,5.5,1,18,,,,,,,,,,,,
18364,AM,272025,LC,53,,N/A,,N/A,2.5Y5/3,light olive brown,3,2,1,2,2,12,00,9.0,1,26,,,,,,,,,,,,
18364,W,272025,LC,53,,N/A,,N/A,2.5Y6/3,light yellowish brownish,3,0,1,3,2,00,00,6.7,1,23,,,,,,,,,,,,
18364,AU,272025,LC,53,,N/A,,N/A,10YR6/4,light yellowish brown,3,2,1,1,2,00,00,8.7,1,13,,,,,,,,,,,,
18364,BB,272025,LC,53,,N/A,,N/A,7.5YR7/4,pink,3,2,1,2,2,13,00,6.7,1,8,,,,,,,,,,,,
18364,BA,272025,LC,53,,N/A,,N/A,2.5YR5/6,red,9,1,1,2,2,12,00,5.6,1,4,,,,,,,,,,,,
18364,R,272025,LC,55,,N/A,,N/A,2.5Y4/2,dark grayish brown,9,2,1,3,2,14,00,7.8,1,22,,,,,,,,,,,,
18364,AR,272025,LC,55,,N/A,,N/A,10YR6/6,brownish yellow,9,1,1,2,2,14,00,7.8,1,11,,,,,,,,,,,,
18364,Z,272025,LC,55,,N/A,,N/A,10YR6/4,light yellowish brown,3,1,1,2,2,00,00,5.9,1,8,,,,,,,,,,,,
18364,BC,272025,LC,55,,N/A,,N/A,10YR7/4,very pale brown,3,0,1,2,2,00,00,6.4,1,9,,,,,,,,,,,,
18364,EF,272025,LC,55,,N/A,,N/A,2.5YR5/8,red,9,1,1,1,2,13,00,6.,1,9,,,,,,,,,,,,
18364,AX,272025,PC,91,,N/A,,N/A,10YR5/6,yellowish brown,3,1,1,1,1,00,00,8.0,1,11,,,,,,,,,,,,
18364,EC,272025,LC,91,,N/A,,N/A,10YR5/3,brown,3,2,1,2,2,00,00,8.6,1,9,,,,,,,,,,,,
18364,BD,272025,LC,91,,N/A,,N/A,10YR6/6,brownish yellow,9,2,1,1,1,00,00,8.8,1,10,,,,,,,,,,,,
18364,AV,272025,LC,91,,N/A,,N/A,7.5YR5/6,strong brown,3,1,1,1,2,13,00,5.4,1,7,,,,,,,,,,,,
18364,0,272025,PC,92,,N/A,,N/A,7.5YR6/6,reddish yellow,3,0,1,2,2,00,00,6.7,1,7,,,,,,,,,,,,
18364,DM,272025,LC,78,,1014,BG2,20,10YR6/6,brownish yellow,3,1,1,2,2,13,00,5.5,1,17,,,,,,,,,,,,
18364,CB,272025,PC,78,,1070,,39,10YR6/3,pale brown,3,1,1,2,2,13,00,8.3,1,24,,,,,,,,,,,,
18364,BR,272025,EC,78,,1056,BG2,34,2.5Y5/2,grayish brown,3,1,2,2,2,0,00,8.9,1,21,,,,,,,,,,,,
18364,J,272025,LC,78,,602,,50,10YR6/3,pale brown,3,0,1,2,2,12,00,8.5,1,23,,,,,,,,,,,,
18364,CV,272025,PC,78,,663,,33,10YR6/4,light yellowish brown,3,1,1,2,2,00,00,6.8,1,31,,,,,,,,,,,,
18364,CS,272025,PC,78,,1056,BG2,13,2.5Y5/3,light olive brown,3,1,1,3,2,13,00,7.3,1,23,,,,,,,,,,,,
18364,DB,272025,LC,78,,1051,,28,10YR6/4,light yellowish brown,3,2,1,2,2,00,00,7.5,1,12,,,,,,,,,,,,
18364,CJ,272025,PC,78,,1017,,28,10YR6/4,light yellowish brown,3,1,1,2,2,00,00,6.9,1,12,,,,,,,,,,,,
18364,DF,272025,PC,78,,1015,,23,10YR5/4,yellowish brown,3,1,1,2,2,00,00,8.7,1,13,,,,,,,,,,,,
18364,DL,272025,LC,78,,1063,BG2,24,10YR6/6,brownish yellow,3,1,1,2,2,13,00,7.1,1,14,,,,,,,,,,,,
18364,BX,272025,PC,78,,1002,,29,10YR6/4,light yellowish brown,3,1,1,2,2,00,00,8.3,1,18,,,,,,,,,,,,
18364,DV,272025,LC,78,,1023,,27,2.5Y5/3,light olive brown,9,2,1,3,2,13,00,6.5,1,11,,,,,,,,,,,,
18364,BZ,272025,LC,78,,1014,BG2,26,5YR6/6,light red,3,1,1,2,2,12,00,6.6,1,5,,,,,,,,,,,,
18364,DX,272025,LC,78,,663,,24,10YR6/4,light yellowish brown,3,1,1,3,2,12,00,7.3,1,9,,,,,,,,,,,,
18364,AE,272025,LC,51,,N/A,,N/A,10YR6/4,light yellowish brown,3,1,1,1,2,13,00,5.2,1,17,,,,,,,,,,,,
18364,AO,272025,PC,51,,N/A,,N/A,2.5Y5/3,light olive brown,3,1,1,2,2,13,00,5.7,1,23,,,,,,,,,,,,
18364,T,272025,PC,51,,N/A,,N/A,2.5Y6/3,light yellowish brownish,3,0,1,2,2,13,00,6.1,1,18,,,,,,,,,,,,
18364,AT,272025,LC,51,,N/A,,N/A,2.5Y5/3,light olive brown,3,1,1,2,2,14,00,9.3,1,21,,,,,,,,,,,,
18364,AL,272025,PC,51,,N/A,,N/A,2.5Y6/4,light yellowish brownish,3,0,1,2,2,14,00,6.6,1,8,,,,,,,,,,,,
18364,AS,272025,LC,51,,N/A,,N/A,10YR6/6,brownish yellow,3,1,1,2,2,13,00,7.5,1,9,,,,,,,,,,,,
18364,AZ,272025,LC,51,,N/A,,N/A,10YR6/3,pale brown,3,1,1,1,2,12,00,6.5,1,7,,,,,,,,,,,,
18364,AI,272025,LC,51,,N/A,,N/A,2.5Y5/3,light olive brown,3,1,1,2,2,12,00,5.8,1,24,,,,,,,,,,,,
18364,X,272025,LC,51,,N/A,,N/A,10YR6/6,brownish yellow,3,0,1,2,2,12,00,7.9,1,12,,,,,,,,,,,,
18364,EN,272025,LPC,22,,1062,,22,10YR5/3,brown,3,2,1,1,2,13,00,5.1,1,3.6,,,,,,,,,,,,
18364,C,272025,LC,72,,1308,PG2,25,10YR6/6,brownish yellow,3,0,1,0,2,00,00,8.5,2,14,,,,,,,,,,,,
18364,EA,272025,LC,31,,241,,20,10YR3/1,very dark grey,3,3,2,1,2,00,00,8.8,2,14.3,,,,,,,,,,,,
18364,E,272025,LC,72,,1308,PG2,18,10YR6/6,brownish yellow,3,0,1,0,2,00,00,5.8,2,6.2,,,,,,,,,,,,
18366,-,272025,LC,71,,617,BG4,,10YR6/2,light brownish gray,-,,-,-,-,-,Rim - flat top downturned on inside,-,1,,,,,Bowl,,None,,,CTR-EXT1-01-2,1-01,1997,-
18366,-,272025,LC,72,,1316,,,7.5YR7/4,pink,-,,-,-,-,-,Rim - round top,-,1,,,,,Plate,,None,,,CTR-EXT1-01-2,1-01,1997,-
18366,-,272025,MPrC/LPrC/EC/LC,31,,302,,,10YR4/2,dark grayish brown,-,,-,-,-,-,Rim - flared; slightly rounded upturned to outside inner surface leads to rounded top and flat vertical edge; 3.596 cm rim to body,-,1,,,,Unknown,Jar,,None,,,CTR-EXT1-01-1,1-01,1997,-
18367,O,272025,,40,,247,JG4,25,10YR6/3,pale brown,3,2,1,1,1,00,00,8.1,1,46.5,,,,,,,,,,,,
18367,S,272025,LC,40,,295,,28,10YR4/2,dark grayish brown,2,3,1,1,2,00,00,6.2,1,18,,,,,,,,,,,,
18367,X,272025,LC,40,,229,,32,10YR4/2,dark grayish brown,2,3,1,1,1,00,00,15.1,1,27.1,,,,,,,,,,,,
18367,AA,272025,LC,40,,294,,34,10YR4/2,dark grayish brown,2,2,1,1,2,00,00,8.2,1,15.5,,,,,,,,,,,,
18367,T,272025,,40,,253,JG4,22,10YR5/4,yellowish brown,2,2,1,1,2,00,00,6.9,1,7.2,,,,,,,,,,,,
18367,I,272025,,40,,310,JG3,32,10YR4/1,dark gray,2,2,1,1,2,00,00,8.1,1,26.4,,,,,,,,,,,,
18367,L,272025,,40,,250,JG3,35,10YR6/3,pale brown,2,3,1,1,1,00,00,10.2,1,32.3,,,,,,,,,,,,
18367,Q,272025,LC,40,,286,,28,7.5YR6/6,reddish yellow,2,2,1,1,2,00,00,6.9,1,15.3,,,,,,,,,,,,
18367,K,272025,LC,40,,318,,24,5YR5/6,red,2,2,1,1,1,00,00,9.8,1,13.2,,,,,,,,,,,,
18367,M,272025,LC,30,,233,JG1,12,10YR5/4,yellowish brown,2,2,1,1,2,00,00,5.6,1,26,,,,,,,,,,,,
18367,V,272025,LC,30,,303,,18,10YR7/2,light gray,2,1,1,1,2,00,00,5.3,1,7.9,,,,,,,,,,,,
18367,J,272025,PC,30,,270,JG1,20,10YR4/3,brown,3,0,1,1,1,00,00,7.7,1,9.1,,,,,,,,,,,,
18367,H,272025,LC,30,,234,JG1,12,10YR5/4,yellowish brown,2,2,1,1,2,00,00,4.9,1,7.5,,,,,,,,,,,,
18367,Y,272025,LC,30,,234,JG1,10,5YR6/8,light red,3,2,1,1,1,00,00,5,1,7.7,,,,,,,,,,,,
18367,N,272025,,78,,663,,30,10YR6/3,pale brown,2,3,1,1,1,13,00,10,1,32.1,,,,,,,,,,,,
18367,F,272025,PC,78,,1027,,22,10YR7/4,very pale brown,2,2,1,1,1,13,00,6.5,1,7.1,,,,,,,,,,,,
18367,P,272025,LC,78,,1027,,12,10YR6/6,brownish yellow,3,3,1,1,1,00,00,5.3,1,6.8,,,,,,,,,,,,
18367,U,272025,PC,78,,1044,,30,10YR6/6,brownish yellow,3,2,1,1,2,00,00,9.1,1,14.4,,,,,,,,,,,,
18367,W,272025,LC,78,,1027,,22,10YR6/2,light brownish gray,3,2,1,1,2,00,00,5.4,2,9.2,,,,,,,,,,,,
18367,Z,272025,LC,78,,1029,,22,10YR4/1,dark gray,2,3,1,1,2,00,00,5.2,3,8.1,,,,,,,,,,,,
18367,R,272025,LC,72,,1312,,30,10YR6/4,light yellowish brown,3,0,1,1,2,00,00,7.2,1,24.6,,,,,,,,,,,,
18367,E,272025,LC,72,,1307,PG1,28,10YR7/2,light gray,3,1,1,1,2,13,00,6.9,1,14,,,,,,,,,,,,
18367,A,272025,EC,55,,N/A,,N/A,10YR7/4,very pale brown,2,2,1,1,2,00,00,5.8,1,10.7,,,,,,,,,,,,
18367,B,272025,PC,55,,N/A,,N/A,10YR6/3,pale brown,2,3,1,1,2,00,00,4.5,1,8.1,,,,,,,,,,,,
18367,D,272025,LC,55,,N/A,,N/A,10YR7/4,very pale brown,3,0,1,1,2,00,00,7.7,1,15.5,,,,,,,,,,,,
18367,C,272025,LC,54,,N/A,,N/A,10YR6/4,light yellowish brown,2,3,1,1,1,00,00,8.7,1,10.2,,,,,,,,,,,,
18370,-,272005,PC,71,,646,,,10YR6/3,pale brown,-,,-,-,-,-,"Rim - narrow, flat surface 0.878 cm wide on outside of vessel immediately below rim; top of rim is made up of 2 small flat sections creating a point",-,1,,,,,Bowl,2.5YR5/8,Red slip on inside and outside,,,EP25XR-11,25-01,1997,-
18370,-,272005,LC,71,,617,BG4,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flat downturned slightly on inside top,-,1,,,,,Bowl,2.5YR6/6,Trace of light red slip inside and outside,,,EP25XR-13,25-01,1997,-
18370,-,272005,MPrC,71,,640,,,7.5YR7/4,pink,-,,-,-,-,-,Rim - flat top,-,1,,,,,Bowl,2.5YR6/6,Trace of light red slip inside and outside,,,EP25XR-13,25-01,1997,-
18370,-,272005,LC,34,,1218,,,10YR3/1,very dark grey,-,,-,-,-,-,Rim - round top leads to very large downturned on outside edge with a depression on edge 0.757 cm from outer edge,-,1,,,,Unknown,Tecomate,7.5YR5/6,Strong brown slip on outside with a trace on rim,,,EP25XR-22,025-01,1997,-
18370,-,272005,MPrC/LPrC,20,,809,BG1,,7.5YR6/6,reddish yellow,-,,-,-,-,-,Rim - pointed top leads to flat downturned on inside edge,-,1,,,,,Bowl / I,2.5YR5/8,Slight trace of red slip on rim and inside,,,EP25XR-22,025-01,1997,-
18370,-,272005,MPrC/LPrC,72,,1374,,,10YR6/2,light brownish gray,-,,-,-,-,-,Rim - flat top; vessel gradually increases in size approximately 0.682 cm below rim on outside,-,1,,,,Unknown,Plate,2.5YR5/8,Slight trace of red slip on rim and inside,,,EP25XR-18,25-01,1997,-
18370,-,272005,LC,31,,202,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flared; round top; 2.388 cm rim to body measured on outside,-,1,,,,,Jar,2.5YR4/8,Slight trace of red slip on inside and outside,,,EP25XR-1,25-01,1997,-
18370,-,272005,EC,31,,252,JG2,,10YR5/4,yellowish brown,-,,-,-,-,-,Rim - round top leads to slightly concave on top lip with a flat sharply downturned on outside edge; 2.782 cm rim to body of vessel measured on inside,-,1,,,,,Jar,2.5YR5/8,Slight trace of red slip,,,EP25XR-4,25-01,1997,-
18370,-,272005,MPrC/LC,72,,1325,,,2.5Y3/2,very dark grayish brown,-,,-,-,-,-,Rim - flat downturned on outside edge with a small bubble on both sides,-,1,,,,,Plate,5YR6/4,Slight trace of light reddish brown slip on outside,,,EP25XR-28,25-01,1997,-
18370,-,272005,LC,40,,250,JG3,,10YR5/4,yellowish brown,-,,-,-,-,-,"Rim - flared, slightly concave upturned to outside inner surface leads to a pointed top and a slightly concave on top downturned on outside lip with a round edge",-,1,,,,,Jar,2.5YR6/8,Slight trace of light red slip on outside,,,EP25XR-8,25-01,1997,-
18370,-,272005,MPrC,31,,301,,,7.5YR7/4,pink,-,,-,-,-,-,Rim - small round top; thin vessel; 3.33 cm rim to body measured on outside,-,1,,,,Unknown,Jar,2.5YR6/8,Slight trace of light red slip on outside,,,EP25XR-1,25-01,1997,-
18370,-,272005,LC,40,,267,JG4,,10YR5/3,brown,-,,-,-,-,-,Rim -  flared; slightly concave on upturned to outside inner surface leads to a pointed top and a slightly concave on top downturned on outside lip with a piecrust edge; unable to determine rim to body measurement,-,1,,,,,Jar,2.5YR6/2,Slight trace of light red slip on inside,,,EP25XR-8,25-01,1997,-
18370,-,272005,MPrC/LPrC/LC,71,,655,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - pointed,-,1,,,,,Bowl,2.5YR4/8,Red slip on outside,,,EP25XR-9,25-01,1997,-
18370,-,272005,LC,41,,250,JG3,,10YR5/2,grayish brown,-,,-,-,-,-,Rim - flared; slightly concave inner surface upturned to outside leads to a slightly concave in centre sharply downturned edge; 5.607 rim to body measured on inside,-,1,,,,,Jar,,Trace of light red slip on inside,,,EP25XR-5,25-01,1997,-
18370,-,272005,LC,74,,1308,PG2,,7.5YR6/4,light brown,-,,-,-,-,-,"Rim - small, round top; narrow flange begins 3.057 cm below rim on outside; flange measures 0.447 cm wide",-,1,,,,,Plate,2.5YR4/8,Red slip on inside and outside,,,EP25XR-24,25-01,1997,-
18370,-,272005,LC,71,,654,,,5YR6/4,light reddish brown,-,,-,-,-,-,Rim - flattened round top,-,1,,,,,Bowl,2.5YR5/8,Red slip on inside,,,EP25XR-10,25-01,1997,-
18370,-,272005,LC,78,,1014,BG2,,10YR7/3,very pale brown,-,,-,-,-,-,Rim - round top,-,1,,,,,Bowl / E,2.5YR5/8,Red slip inside and outside,,,EP25XR-16,25-01,1997,-
18370,-,272005,EC,78,,1014,BG2,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - round top,-,1,,,,,Bowl / E,2.5YR5/8,Red slip inside and outside,,,EP25XR-16,25-01,1997,-
18370,-,272005,LC,78,,1001,BG2,,7.5YR7/3,pink,-,,-,-,-,-,Rim - round top,-,1,,,,,Bowl / E,2.5YR5/8,Red slip inside and outside,,,EP25XR-16,25-01,1997,-
18370,-,272005,LC,78,,1001,BG2,,10YR5/2,grayish brown,-,,-,-,-,-,Rim - round top; line incised 0.688 cm below rim on outside,-,1,,,,,Bowl / E,2.5YR5/8,Red slip inside and outside,,,EP25XR-17,25-01,1997,-
18370,-,272005,LC,78,,1006,BG2,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - small round rim,-,1,,,,,Bowl / E,2.5YR5/8,Red slip inside and outside,,,EP25XR-9,25-01,1997,-
18370,-,272005,LC,78,,1006,BG2,,5YR5/6,red,-,,-,-,-,-,"Rim - small, round top; thin vessel",-,1,,,,,Bowl / E,2.5YR5/8,Red slip inside and outside,,,EP25XR-16,25-01,1997,-
18370,-,272005,LC,72,,1306,PG3,,10YR5/2,grayish brown,-,,-,-,-,-,Rim - round top; line incised 0.764 cm below rim on outside,-,1,,,,,Plate,2.5YR5/8,Red slip inside and outside,,,EP25XR-25,25-01,1997,-
18370,-,272005,LC,71,,657,,,10YR7/2,light gray,-,,-,-,-,-,Rim - round top; vessel bulges out slightly 2.195 cm below rim on inside measurement,-,1,,,,Unknown,Bowl,2.5YR5/8,Red slip inside and outside,,,EP25XR-10,25-01,1997,-
18370,-,272005,LC,71,,640,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - round top; vessel is not smooth but has hills and valleys (illustration in notes),-,1,,,,,Bowl,2.5YR4/8,Red slip inside and outside,,,EP25XR-21,25-01,1997,-
18370,-,272005,LC,31,,216,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - pointed top with small flat downturned on outside edge; more than 3.50 cm rim to body measured on outside,-,1,,,,,Jar,2.5YR6/8,Slight trace of light red s lip on inside,,,EP25XR-1,25-01,1997,-
18370,-,272005,LC,78,,1023,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flat top,-,1,,,,Unknown,Bowl / E,2.5YR5/8,Trace of red slip on inside,,,EP25XR-27,25-01,1997,-
18370,-,272005,LC,-,,266,JG4,,10YR5/3,brown,-,,-,-,-,-,Rim - flared; knob top leads to sharply downturned concave on top lip with a piecrust edge; unable to determine rim to body measurement,-,1,,,,,Jar,,None,,,EP25XR-9,25-01,1997,-
18370,-,272005,MPrC,72,,1314,PG2,,7.5YR5/6,strong brown,-,,-,-,-,-,Rim - round top; line incised 1.026 cm below rim on outside,-,1,,,,,Plate,2.5YR5/8,Traces of red slip inside and outside,,,EP25XR-26,25-01,1997,-
18370,-,272005,MPrC/LPrC/EC/LC,71,,617A,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - flat top which turns down slightly on inside of vessel,-,1,,,,,Bowl,2.5YR4/8,Traces of red slip inside and outside,,,EP25XR-14,25-01,1997,-
18370,-,272005,LC/TC,71,,657,,,10YR5/3,brown,-,,-,-,-,-,"Rim - round, slightly bulging top with round downturned on inside edge;",-,1,,,,Unknown,Bowl,2.5YR4/6,Traces of red slip inside and outside,,,EP25XR-11,25-01,1997,-
18370,-,272005,MPrC/LPrC,78,,1023,,,2.5Y6/1,gray,-,,-,-,-,-,Rim - flat top; red slip appears to be in 4 bands approximately 0.411 cm wide and 0.275 cm apart on inside of vessel,-,1,,,,Unknown,Bowl / E,"Red - 2.5YR5/8
Background - 10YR8/2",Traces of red slip and slight trace of background slip very pale brown on inside,,,EP25XR-27,25-01,1997,-
18370,-,272005,LC,30,,292,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - small flat very slightly upturned to outside lip with small flat inward turned edge; unable to determine rim to body measurement; small vessel; rim is 10 cm in diameter,-,1,,,,,Jar,5YR4/4,Trace of Reddish brown slip on outside,,,EP25XR-2,25-01,1997,-
18370,-,272005,MPrC/EC,71,,654,,,7.5YR5/3,brown,-,,-,-,-,-,Rim - flat top,-,1,,,,,Bowl,2.5YR5/8,Trace of red slip on rim,,,EP25XR-18,25-01,1997,-
18370,-,272005,MPrC/LPrC/LC,23,,809A,,,10YR6/3,pale brown,-,,-,-,-,-,"Rim - round top leads to large, flattened downturned on inside edge; possible line incised 0.688 cm below rim on inside",-,1,,,,,Bowl / I,2.5YR5/8,Trace of red slip on rim,,,EP25XR-19,25-01,1997,-
18370,-,272005,MPrC,71,,625,,,7.5YR5/4,brown,-,,-,-,-,-,Rim - round top slightly downturned on inside,-,1,,,,,Bowl,"Red - 2.5YR4/6;
Black - 10YR2/1",Trace of red slip on outside and possible black slip on rim,,,EP25XR-10,25-01,1997,-
18370,-,272005,MPrC/EC,78,,1001,BG2,,7.5YR6/3,light brown,-,,-,-,-,-,Rim - flattened top,-,1,,,,,Bowl / E,2.5YR5/8,Trace of red slip on outside,,,EP25XR-17,25-01,1997,-
18370,-,272005,MPrC/EC,31,,287,,,10YR5/2,grayish brown,-,,-,-,-,-,Rim - flat top with small flat-edged bulge; 1.308 cm rim to body measured on inside,-,1,,,,,Jar,2.5YR5/8,Trace of red slip on outside,,,EP25XR-3,25-01,1997,-
18370,-,272005,MPrC/LC,72,,1316,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - round; line incised 3.464 cm below rim on outside,-,1,,,,,Plate,"Red - 10R6/2
Black - 10YR2/1",Trace of red slip on inside and perhaps band of black slip on outside,,,EP25XR-23,25-01,1997,-
18370,-,272005,MPrC/LPrC,71,,654,,,7.5YR6/2,pinkish red,-,,-,-,-,-,"Rim - flat top; below rim on outside, vessel has flat surface 2.291 cm wide",-,1,,,,,Bowl,2.5YR6/8,Trace of light red slip on inside,,,EP25XR-17,25-01,1997,-
18370,-,272005,MPrC/LPrC,72,,1373,,,10YR6/3,pale brown,-,,-,-,-,-,"Rim - small, flat top",-,1,,,,Unknown,Plate,2.5YR5/8,Trace of red slip on inside,,,EP25XR-24,25-01,1997,-
18370,-,272005,MPrC/LPrC/EC/LC,71,,617,BG4,,10YR6/3,pale brown,-,,-,-,-,-,Rim - flat downturned slightly on inside top,-,1,,,,,Bowl,2.5YR7/6,Trace of light red slip on inside,,,EP25XR-13,25-01,1997,-
18370,-,272005,MPrC/LPrC/EC/LC,72,,1374,,,7.5YR8/3,pink,-,,-,-,-,-,"Rim - small, flat top",-,1,,,,Unknown,Plate,2.5YR4/8,Trace of red slip on inside,,,EP25XR-23,25-01,1997,-
18370,-,272005,PrC,30,,202,,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - flared; pointed top; unable to determine rim to body measurement,-,1,,,,,Jar,2.5YR5/8,Trace of red slip inside and outside,,,EP25XR-1,25-01,1997,-
18370,-,272005,MPrC/LPrC/EC/LC,72,,1309,PG2,,10YR5/4,yellowish brown,-,,-,-,-,-,Rim - round top; ridge begins 2.186 cm below rim on outside decreasing thickness of vessel,-,1,,,,,Plate,2.5YR5/8,Trace of red slip inside and outside,,,EP25XR-26,25-01,1997,-
18370,-,272005,LC,72,,1320,PG4,,7.5YR6/3,light brown,-,,-,-,-,-,"Rim - small, round; line incised 0.750 cm below rim on outside; a possible second line incised 3.189 cm below rim on outside",-,1,,,,,Plate,2.5YR4/8,Red slip inside and outside,,,EP25XR-23,25-01,1997,-
18370,-,272005,MPrC,71,,627,,,7.5YR6/3,light brown,-,,-,-,-,-,Rim - flat upturned to outside inner surface leads to small round top; bulge bowl,-,1,,,,,Bowl,2.5YR5.8,Trace of red slip inside and outside,,,EP25XR-14,25-01,1997,-
18370,-,272005,LC,74,,1308,PG2,,10YR6/4,light yellowish brown,-,,-,-,-,-,Rim - rounded top; flange begins 3.208 cm below rim on outside; flange measure 0.773 cm wide,-,1,,,,,Plate,2.5YR4/8,Trace of red slip inside and outside,,,EP25XR-24,25-01,1997,-
18370,-,272005,MPrC/LPrC/LC,71,,657,,,7.5YR5/3,brown,-,,-,-,-,-,Rim - slightly rounded upturned to outside lip with small rounded edge; bulge bowl; row of small half circles impressed beginning 2.423 cm below rim (illustration in notes),-,1,,,,Unknown,Bowl,5YR6/4,Trace of light reddish brown slip on inside,,,EP25XR-15,25-01,1997,-
18370,-,272005,TC,20,,808,BG1,,10YR6/3,pale brown,-,,-,-,-,-,Rim - round top with round downturned on inside edge,-,1,,,,,Bowl / I,2.5YR6/8,Trace of light red slip on outside,,,EP25XR-11,25-01,1997,-
18370,-,272005,MPrC,40,,252,JG2,,10YR6/2,light brownish gray,-,,-,-,-,-,"Rim - large lip, slightly concave on top and very slightly upturned to outside; almost vertical edge is also slightly concave; unable to determine rim to body measurement",-,1,,,,,Jar,2.5YR6/8,Trace of light red slip on outside,,,EP25XR-6,25-01,1997,-
18370,-,272005,LC,23,,809A,,,7.5YR5/3,brown,-,,-,-,-,-,Rim - pointed top leads to large flattened downturned on inside edge,-,1,,,,,Bowl / I,2.5YR6/8,Trace of light red slip on outside,,,EP25XR-19,25-01,1997,-
18370,-,272005,PrC,72,,1307,PG1,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - round top; possible ridge begins 2.606 cm below rim on outside slightly increasing thickness of vessel,-,1,,,,,Plate,2.5YR5/8,Trace of red slip on inside,,,EP25XR-25,25-01,1997,-
18370,-,272005,LC,40,,302,,,10YR5/4,yellowish brown,-,,-,-,-,-,"Rim - flared, slightly concave on top upturned to outside lip; edge is rounded with a line incised above lower edge; this edge has a small protrusion; unable to determine rim to body measurement",-,1,,,,Unknown,Jar,,None,,,EP25XR-7,25-01,1997,-
18370,-,272005,MPrC,78,,1015,,,7.5YR5/3,brown,-,,-,-,-,-,"Rim - very slightly upturned to outside lip, concave on top, rounded underneath on the outside",-,1,,,,,Bowl / E,,None,,,EP25XR-20,25-01,1997,-
18370,-,272005,MPrC/LPrC,31,,292,,,10YR5/3,brown,-,,-,-,-,-,"Rim - small upturned to outside lip, slightly concave on top with flattened downturned on outside edge; 3.760 cm rim to body measured on inside",-,1,,,,,Jar,,None,,,EP25XR-3,25-01,1997,-
18370,-,272005,LC,74,,1308,PG2,,7.5YR5/6,strong brown,-,,-,-,-,-,Rim - small round top; narrow flange begins 2.850 cm below rim on outside; flange measures 0.447 cm wide,-,1,,,,,Plate,,None,,,EP25XR-23,25-01,1997,-
18370,-,272005,MPrC/LPrC,72,,1315,PG2,,7.5YR6/4,light brown,-,,-,-,-,-,Rim - round top; possible line incised 1.044 cm below rim on inside,-,1,,,,,Plate,,None,,,EP25XR-24,25-01,1997,-
18370,-,272005,LC,41,,265,,,10YR6/3,pale brown,-,,-,-,-,-,Rim - flared; slightly concave on upturned to outside inner surface leads to a pointed top and a slightly concave on top downturned on outside lip with a piecrust edge; 7.211 cm rim to body,-,1,,,,,Jar,,None,,,EP25XR-8,25-01,1997,-
18370,-,272005,LC,41,,252,JG2,,5YR5/4,reddish brown,-,,-,-,-,-,Rim - very slight concave top on very slightly upturned to outside lip with slightly rounded vertical edge; 5.527 cm rim to body measured on inside,-,1,,,,,Jar,,None,,,EP25XR-6,25-01,1997,-
18370,-,272005,LPrC,41,,249,JG4,,7.5YR5/4,brown,-,,-,-,-,-,Rim - flared; flattened upturned to outside lip with flat sharply downturned on outside edge; lower part of edge has a small protrusion; 6.04 cm rim to body measured on inside,-,1,,,,,Jar,,None,,,EP25XR-7,25-01,1997,-
18370,-,272005,LPrC,41,,249,JG4,,10YR5/3,brown,-,,-,-,-,-,"Rim - large, flat-topped upturned to outside lip with a slightly rounded almost vertical edge and a small bulge at the bottom; 3.569 cm rim to body measured on inside",-,1,,,,,Jar,,None,,,EP25XR-6,25-01,1997,-
18370,-,272005,MPrC/LC,40,,263,JG4,,10YR5/4,yellowish brown,-,,-,-,-,-,Rim - flared; slightly concave on upturned to outside inner surface leads to a pointed top and a flattened slightly concave at end of  downturned on outside lip with a piecrust edge; unable to determine rim to body measurement,-,1,,,,,Jar,,None,,,EP25XR-8,25-01,1997,-
